Date,Time,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,AQI
1/2/2005,12:00:00,4.5,1507,19.8,1292,479,227,1379,2110,7.3,50.8,0.5226,402.8111998
1/2/2005,13:00:00,3.7,1451,18.8,1264,497,181,1408,1965,9.5,47.2,0.5589,423.4433113
1/2/2005,14:00:00,4.2,1432,18.8,1264,487,179,1476,1888,11.8,44.4,0.6118,464.6640139
1/2/2005,15:00:00,3.3,1408,16.7,1202,506,151,1411,1774,12.7,45.5,0.6648,490.7211813
1/2/2005,16:00:00,3.2,1377,14.4,1129,540,162,1392,1626,13.5,44.8,0.6898,509.0086721
1/2/2005,17:00:00,3.6,1454,16.3,1190,508,165,1434,1761,12.3,48.9,0.6967,515.6653151
1/2/2005,18:00:00,3.5,1268,14.4,1128,573,173,1255,1533,10.8,40.3,0.5201,390.1332587
1/2/2005,19:00:00,4.1,1259,17.0,1211,559,188,1243,1531,9.4,36.7,0.4324,334.2486881
1/2/2005,20:00:00,4.0,1261,14.8,1143,595,186,1208,1477,8.3,39.5,0.4318,329.9761629
1/2/2005,21:00:00,3.3,1133,9.8,971,683,172,1059,1332,7.8,41.3,0.4389,326.2357646
1/2/2005,22:00:00,3.0,1054,6.1,818,777,150,966,1210,7.3,43.8,0.4505,328.690774
1/2/2005,23:00:00,2.6,1055,5.4,783,805,137,969,1167,6.7,47.6,0.4688,339.760194
2/2/2005,00:00:00,2.6,1059,4.7,747,820,133,964,1133,6.6,51.2,0.5007,359.777078
2/2/2005,01:00:00,2.6,1063,5.1,769,807,122,993,1109,6.4,52.6,0.5074,362.3122362
2/2/2005,02:00:00,2.9,1135,6.9,854,722,130,1065,1218,5.3,57.8,0.5177,362.2004168
2/2/2005,03:00:00,2.9,1126,7.3,869,680,,1075,1222,3.4,66.7,0.5281,288.4804166
2/2/2005,04:00:00,2.5,1058,4.8,753,764,121,986,1149,3.3,66.8,0.5215,353.4156823
2/2/2005,05:00:00,2.0,1040,3.6,688,846,115,920,1090,3.7,62.9,0.5059,352.2909178
2/2/2005,06:00:00,2.2,1069,4.5,737,792,125,946,1114,2.6,67.5,0.5034,345.3007002
2/2/2005,07:00:00,2.4,1042,5.2,771,795,136,941,1089,3.5,60.9,0.4857,342.7998238
2/2/2005,08:00:00,4.0,1322,15.1,1151,566,174,1286,1446,2.7,63.4,0.4787,350.1473913
2/2/2005,09:00:00,6.7,1549,27.3,1485,422,224,1638,1930,2.8,64.2,0.4859,386.6512895
2/2/2005,10:00:00,5.6,1416,19.6,1285,501,230,1390,1809,5.8,53.1,0.4942,383.9508779
2/2/2005,11:00:00,4.3,1337,14.8,1143,560,205,1236,1769,9.7,40.1,0.4832,366.5572743
2/2/2005,12:00:00,4.0,1281,14.5,1132,577,204,1206,1696,12.7,30.0,0.4398,339.4212431
2/2/2005,13:00:00,2.6,1037,10.1,981,721,139,1000,1086,13.7,20.7,0.3221,247.5476303
2/2/2005,14:00:00,2.2,1028,10.1,983,728,133,979,1048,13.7,19.9,0.3114,239.7600734
2/2/2005,15:00:00,1.9,984,8.3,913,762,127,930,990,14.1,18.1,0.2884,219.9186694
2/2/2005,16:00:00,1.8,1010,9.0,940,759,124,960,1027,14.5,18.0,0.2956,227.6023646
2/2/2005,17:00:00,3.1,1113,13.4,1096,645,158,1092,1359,13.2,20.4,0.3074,238.2852044
2/2/2005,18:00:00,4.8,1253,19.5,1284,536,171,1285,1618,10.5,25.1,0.3194,250.1189472
2/2/2005,19:00:00,5.8,1400,27.8,1499,461,193,1527,1869,8.9,31.4,0.3597,296.7071258
2/2/2005,20:00:00,5.9,1470,31.4,1584,436,195,1641,2033,8.2,36.2,0.3953,332.3024626
2/2/2005,21:00:00,4.1,1281,15.6,1168,571,212,1195,1756,6.7,39.6,0.3906,299.2463095
2/2/2005,22:00:00,1.8,1084,7.0,855,748,193,939,1446,5.8,42.0,0.3904,288.2862387
2/2/2005,23:00:00,1.7,1097,7.8,892,719,167,979,1423,4.9,45.9,0.3999,289.0475139
3/2/2005,00:00:00,1.7,1032,5.6,791,793,156,915,1278,4.5,47.9,0.4079,294.2321347
3/2/2005,01:00:00,1.5,1046,6.0,812,782,153,940,1265,3.9,51.6,0.4226,303.9568901
3/2/2005,02:00:00,1.1,975,3.9,707,860,128,902,1107,3.4,54.7,0.4323,308.2415026
3/2/2005,03:00:00,0.9,932,2.8,642,950,,871,1014,3.3,56.1,0.4379,265.0306859
3/2/2005,04:00:00,,926,2.6,623,954,96,873,1011,2.0,60.8,0.4337,223.3039681
3/2/2005,05:00:00,0.3,932,2.9,645,916,105,882,1006,1.2,63.7,0.4327,304.7353938
3/2/2005,06:00:00,0.4,937,2.8,640,923,130,870,1010,2.1,60.3,0.4368,313.9458732
3/2/2005,07:00:00,0.6,996,4.2,724,861,134,938,1067,1.3,63.1,0.4322,308.9452988
3/2/2005,08:00:00,3.0,1382,16.7,1202,534,275,1352,1630,1.3,64.8,0.4410,338.3368263
3/2/2005,09:00:00,5.6,1544,29.1,1530,416,309,1706,2030,2.1,62.2,0.4491,376.9493824
3/2/2005,10:00:00,4.9,1429,20.7,1317,495,322,1425,1916,5.1,50.8,0.4499,368.3253599
3/2/2005,11:00:00,3.5,1312,15.5,1164,570,333,1230,1761,8.5,39.7,0.4425,361.636196
3/2/2005,12:00:00,2.2,1205,10.3,989,643,235,1084,1597,11.5,33.0,0.4476,342.1391374
3/2/2005,13:00:00,2.7,1322,13.8,1110,568,241,1208,1776,12.2,34.3,0.4864,375.7140063
3/2/2005,14:00:00,2.7,1301,12.7,1074,574,214,1255,1636,13.5,35.0,0.5396,408.2599405
3/2/2005,15:00:00,2.1,1280,11.4,1030,597,174,1246,1480,14.9,34.9,0.5869,434.7566843
3/2/2005,16:00:00,2.0,1256,10.2,986,612,157,1240,1413,15.7,34.5,0.6111,445.6780782
3/2/2005,17:00:00,2.4,1358,14.3,1128,545,170,1344,1611,14.7,37.2,0.6180,460.9466336
3/2/2005,18:00:00,6.7,1713,32.4,1605,383,212,1870,2186,12.2,44.8,0.6342,534.2274854
3/2/2005,19:00:00,6.4,1655,29.0,1527,393,249,1758,2203,10.3,52.4,0.6578,545.1246637
3/2/2005,20:00:00,3.9,1444,17.6,1227,485,231,1414,1891,9.3,55.5,0.6503,493.469594
3/2/2005,21:00:00,2.7,1314,12.6,1069,571,216,1271,1662,8.3,57.6,0.6304,465.6897656
3/2/2005,22:00:00,3.0,1368,15.5,1164,524,217,1350,1674,6.3,65.1,0.6237,462.3632298
3/2/2005,23:00:00,2.1,1195,9.1,943,645,203,1149,1462,6.5,63.1,0.6132,443.1635517
4/2/2005,00:00:00,1.2,1083,6.4,828,734,161,1067,1273,6.0,62.7,0.5890,418.3618858
4/2/2005,01:00:00,1.2,1055,5.1,771,781,147,1030,1174,5.1,65.4,0.5797,409.8221843
4/2/2005,02:00:00,0.7,973,3.3,672,887,111,954,1031,4.7,64.6,0.5568,396.4958143
4/2/2005,03:00:00,0.9,1039,5.3,777,778,,1031,1082,2.9,72.2,0.5523,310.1538799
4/2/2005,04:00:00,0.8,949,3.1,657,895,115,948,991,5.0,63.5,0.5575,397.6833802
4/2/2005,05:00:00,0.4,920,2.2,601,974,80,920,925,3.9,65.5,0.5367,385.239772
4/2/2005,06:00:00,0.7,989,3.9,703,843,122,988,1017,1.8,74.5,0.5271,366.7240922
4/2/2005,07:00:00,1.4,1100,6.9,854,714,186,1075,1187,1.8,73.7,0.5198,367.2501621
4/2/2005,08:00:00,4.0,1411,19.7,1288,492,306,1472,1638,2.3,70.9,0.5182,410.5449525
4/2/2005,09:00:00,3.9,1328,20.1,1300,499,301,1405,1672,4.4,61.1,0.5176,415.9442247
4/2/2005,10:00:00,3.1,1308,16.3,1189,534,274,1325,1656,7.7,49.8,0.5267,411.8959188
4/2/2005,11:00:00,3.2,1280,14.3,1127,558,247,1277,1641,12.1,36.9,0.5212,404.3572469
4/2/2005,12:00:00,1.5,1056,7.0,857,735,169,1028,1117,15.0,28.5,0.4821,361.8702251
4/2/2005,13:00:00,1.2,1019,6.3,825,781,138,994,901,14.5,28.3,0.4665,349.4402766
4/2/2005,14:00:00,1.9,1084,8.6,923,712,149,1085,1046,12.9,31.8,0.4707,351.4499366
4/2/2005,15:00:00,1.5,998,6.6,841,792,165,979,884,12.1,32.3,0.4548,347.0051307
4/2/2005,16:00:00,1.4,987,6.1,816,816,156,959,821,11.3,33.5,0.4476,340.6618948
4/2/2005,17:00:00,1.9,1079,8.8,932,719,184,1018,1056,11.4,32.6,0.4373,333.2782205
4/2/2005,18:00:00,2.2,1096,9.4,954,687,197,1085,1139,9.1,37.8,0.4372,328.9306155
4/2/2005,19:00:00,3.0,1146,11.8,1043,639,204,1169,1248,8.1,41.0,0.4458,338.0861418
4/2/2005,20:00:00,2.6,1125,11.3,1025,653,207,1147,1200,7.7,41.9,0.4409,334.7818355
4/2/2005,21:00:00,2.8,1130,9.7,968,680,208,1102,1220,7.1,43.9,0.4433,333.5534475
4/2/2005,22:00:00,1.6,1017,5.8,805,807,174,958,1032,6.3,45.8,0.4408,328.5066523
4/2/2005,23:00:00,1.3,1017,5.3,776,843,157,946,971,6.0,46.1,0.4351,324.6836677
5/2/2005,00:00:00,1.6,1041,5.3,778,828,166,947,1011,5.5,49.0,0.4471,331.6555418
5/2/2005,01:00:00,1.5,1034,5.1,769,816,167,952,1049,4.9,52.0,0.4548,332.5879143
5/2/2005,02:00:00,1.3,1009,4.8,751,828,154,939,1053,4.1,54.7,0.4536,328.1721675
5/2/2005,03:00:00,1.6,1105,6.4,828,735,,997,1157,2.1,64.2,0.4633,257.0545708
5/2/2005,04:00:00,2.0,1084,7.0,859,703,164,1017,1163,1.5,66.2,0.4571,316.632823
5/2/2005,05:00:00,1.3,989,4.4,731,815,149,936,1018,1.0,67.7,0.4523,316.3080629
5/2/2005,06:00:00,0.9,1047,5.6,792,757,150,957,1121,0.8,69.9,0.4591,316.5134656
5/2/2005,07:00:00,1.4,1091,7.3,868,705,205,1021,1200,1.3,67.2,0.4598,327.6754061
5/2/2005,08:00:00,3.1,1263,12.7,1074,614,283,1198,1403,2.0,63.6,0.4564,351.2313413
5/2/2005,09:00:00,4.1,1165,11.3,1024,646,310,1134,1365,4.1,52.7,0.4345,342.0281531
5/2/2005,10:00:00,1.3,966,4.9,760,877,200,890,940,7.5,39.2,0.4091,318.9252132
5/2/2005,11:00:00,0.9,927,3.8,702,932,147,847,750,9.0,34.5,0.3980,306.979178
5/2/2005,12:00:00,1.0,909,3.4,678,960,128,838,652,9.2,34.5,0.4025,310.0215113
5/2/2005,13:00:00,1.0,941,4.2,723,922,121,880,643,9.3,33.8,0.3981,303.973269
5/2/2005,14:00:00,1.1,903,3.7,696,932,129,850,629,9.3,33.1,0.3874,295.4048653
5/2/2005,15:00:00,0.8,891,3.3,668,991,110,819,549,9.7,30.8,0.3716,288.4917343
5/2/2005,16:00:00,1.0,904,3.4,674,968,126,824,578,9.6,31.1,0.3718,287.6576823
5/2/2005,17:00:00,0.9,900,3.1,659,990,121,807,582,8.6,32.8,0.3669,284.2015114
5/2/2005,18:00:00,0.9,926,4.3,725,933,142,847,694,7.2,35.0,0.3567,275.239634
5/2/2005,19:00:00,1.6,999,6.2,821,846,174,915,926,6.4,36.8,0.3566,274.6026483
5/2/2005,20:00:00,1.4,994,5.2,774,854,168,917,915,6.0,40.2,0.3773,284.8688306
5/2/2005,21:00:00,1.4,1010,5.8,801,826,180,944,986,5.5,42.6,0.3874,291.8940747
5/2/2005,22:00:00,1.1,938,3.5,685,934,157,870,840,4.9,43.7,0.3809,288.9261768
5/2/2005,23:00:00,1.2,983,4.9,760,869,162,898,939,4.2,43.2,0.3605,270.5488499
6/2/2005,00:00:00,1.8,963,4.7,749,900,173,834,869,4.0,39.2,0.3228,247.4573429
6/2/2005,01:00:00,1.4,962,4.9,756,902,176,843,908,3.7,40.1,0.3230,248.6120595
6/2/2005,02:00:00,1.4,980,5.0,761,854,172,876,1051,3.1,47.1,0.3638,270.6618651
6/2/2005,03:00:00,0.9,914,2.9,644,972,,832,922,2.6,48.8,0.3658,224.8925774
6/2/2005,04:00:00,,898,2.6,624,987,108,825,871,0.8,53.8,0.3542,188.5755371
6/2/2005,05:00:00,0.8,854,1.8,572,1070,88,788,793,1.2,51.9,0.3515,264.1704066
6/2/2005,06:00:00,0.7,838,1.3,531,1146,85,774,753,1.0,52.2,0.3489,270.3571746
6/2/2005,07:00:00,0.7,831,1.5,543,1132,88,787,737,0.6,53.3,0.3467,267.578065
6/2/2005,08:00:00,0.6,833,1.3,526,1169,94,771,722,0.8,52.8,0.3468,273.1209551
6/2/2005,09:00:00,0.8,870,2.0,582,1091,115,791,737,0.3,53.7,0.3424,264.8825455
6/2/2005,10:00:00,1.3,984,4.3,727,891,137,908,913,4.1,42.9,0.3551,262.9306847
6/2/2005,11:00:00,2.0,1065,6.7,844,780,212,979,1117,8.0,33.3,0.3591,274.7473991
6/2/2005,12:00:00,1.7,968,4.6,743,886,173,840,774,10.7,25.2,0.3242,252.0345208
6/2/2005,13:00:00,1.2,911,3.5,683,981,135,790,558,11.1,23.5,0.3105,245.6232433
6/2/2005,14:00:00,1.0,868,2.1,590,1081,100,753,420,10.6,26.0,0.3320,264.4107943
6/2/2005,15:00:00,0.8,868,1.9,576,1128,78,755,363,10.3,27.7,0.3481,280.3612666
6/2/2005,16:00:00,1.0,904,2.7,633,1040,100,789,410,10.2,28.3,0.3516,277.0127675
6/2/2005,17:00:00,1.4,944,3.7,693,928,150,832,568,9.2,29.9,0.3479,267.3429411
6/2/2005,18:00:00,1.1,925,2.9,649,1003,142,819,570,6.9,36.4,0.3635,284.0263713
6/2/2005,19:00:00,1.6,985,4.5,736,891,165,875,774,6.0,38.0,0.3584,272.5934585
6/2/2005,20:00:00,1.8,1002,5.3,780,855,179,892,857,5.8,36.4,0.3385,257.9952323
6/2/2005,21:00:00,1.4,938,3.7,692,937,149,805,737,5.8,35.4,0.3286,250.3533461
6/2/2005,22:00:00,1.1,896,2.6,627,1033,126,782,610,5.4,36.6,0.3304,257.3298082
6/2/2005,23:00:00,1.0,907,2.4,614,1052,120,782,627,5.1,37.9,0.3358,262.1169106
7/2/2005,00:00:00,1.1,902,2.4,613,1049,110,777,566,4.8,38.0,0.3300,255.4170965
7/2/2005,01:00:00,1.0,885,2.0,582,1072,92,760,517,4.5,38.1,0.3249,249.2757619
7/2/2005,02:00:00,0.8,863,1.5,545,1119,78,749,484,4.3,38.1,0.3207,248.0015276
7/2/2005,03:00:00,0.6,861,1.2,518,1141,,738,482,3.9,39.9,0.3250,215.439561
7/2/2005,04:00:00,0.6,852,0.8,482,1187,65,726,496,3.8,41.0,0.3327,259.523785
7/2/2005,05:00:00,0.6,879,1.0,495,1147,73,753,623,3.3,44.6,0.3499,267.9792543
7/2/2005,06:00:00,0.6,900,1.3,525,1090,85,780,696,3.6,44.5,0.3574,269.0244447
7/2/2005,07:00:00,0.8,963,2.4,615,980,133,837,916,3.4,47.0,0.3713,276.6713839
7/2/2005,08:00:00,2.3,1183,8.7,929,675,246,1037,1309,2.9,49.5,0.3775,279.0471257
7/2/2005,09:00:00,2.8,1161,10.5,996,639,281,1067,1396,5.6,40.5,0.3704,283.6261467
7/2/2005,10:00:00,2.1,1102,7.9,896,720,222,969,1226,7.5,33.8,0.3520,265.5687938
7/2/2005,11:00:00,1.7,1029,6.5,835,771,182,897,1002,10.8,25.2,0.3251,245.0271211
7/2/2005,12:00:00,1.4,973,5.7,797,845,154,845,769,12.9,20.6,0.3045,235.3602627
7/2/2005,13:00:00,1.6,981,6.2,820,807,168,876,784,12.2,21.4,0.3033,232.0598345
7/2/2005,14:00:00,1.4,960,5.4,784,842,149,868,643,12.0,21.9,0.3069,234.0457947
7/2/2005,15:00:00,1.3,973,4.9,761,862,156,865,682,12.2,24.0,0.3392,260.7697525
7/2/2005,16:00:00,1.4,968,5.0,765,843,156,863,692,12.0,24.3,0.3393,257.7920216
7/2/2005,17:00:00,1.7,1022,6.9,854,771,187,941,926,10.5,27.8,0.3525,268.2863943
7/2/2005,18:00:00,1.9,1067,7.5,879,740,194,989,996,8.7,33.9,0.3832,287.982027
7/2/2005,19:00:00,2.3,1101,8.2,908,707,204,1025,1095,7.8,37.6,0.4004,298.804974
7/2/2005,20:00:00,2.0,1081,7.7,885,720,174,1017,1058,7.2,39.4,0.4032,294.9359423
7/2/2005,21:00:00,1.6,988,4.5,738,843,154,906,893,7.1,39.6,0.4019,296.0602203
7/2/2005,22:00:00,1.0,932,2.7,630,980,117,842,681,7.1,39.6,0.4001,301.9205698
7/2/2005,23:00:00,0.9,923,2.3,602,1028,98,831,599,7.2,39.3,0.4004,305.3935625
8/2/2005,00:00:00,0.9,915,2.1,589,1045,90,813,550,6.9,39.6,0.3966,302.4130265
8/2/2005,01:00:00,0.9,879,1.4,534,1129,74,785,470,7.0,39.8,0.4006,312.7309061
8/2/2005,02:00:00,0.5,852,0.8,479,1275,49,761,375,7.1,40.5,0.4090,338.2363954
8/2/2005,03:00:00,0.4,844,0.6,453,1378,,748,337,6.9,40.9,0.4091,315.0481558
8/2/2005,04:00:00,0.5,878,1.0,496,1182,54,782,451,6.0,42.9,0.4040,316.8612178
8/2/2005,05:00:00,0.6,910,1.3,524,1102,69,802,600,6.4,42.7,0.4126,313.8622838
8/2/2005,06:00:00,0.6,918,1.6,551,1062,92,817,712,6.1,43.6,0.4129,312.741091
8/2/2005,07:00:00,1.0,991,3.0,653,944,146,885,931,5.9,45.1,0.4211,316.7456276
8/2/2005,08:00:00,2.1,1223,10.0,979,658,224,1120,1332,6.0,46.4,0.4367,326.6757636
8/2/2005,09:00:00,2.9,1277,15.1,1153,543,253,1268,1520,6.6,43.7,0.4273,325.6119022
8/2/2005,10:00:00,2.2,1114,8.6,922,689,225,1022,1223,8.7,36.3,0.4074,306.4861682
8/2/2005,11:00:00,1.6,1088,6.9,853,729,180,996,1122,10.5,33.4,0.4246,313.177812
8/2/2005,12:00:00,1.8,1064,7.6,881,727,194,979,1099,11.4,27.8,0.3748,282.3808065
8/2/2005,13:00:00,1.5,1047,6.9,854,753,158,959,904,12.7,27.4,0.4011,299.5527308
8/2/2005,14:00:00,2.2,1075,8.5,920,726,184,992,1022,13.3,23.3,0.3540,271.7968124
8/2/2005,15:00:00,1.6,973,5.3,777,858,165,844,719,13.9,20.7,0.3271,255.2285519
8/2/2005,16:00:00,1.5,942,4.4,733,912,156,800,609,13.6,20.0,0.3093,243.8238427
8/2/2005,17:00:00,1.8,,,,,172,,,,,,178068
8/2/2005,18:00:00,1.8,,,,,194,,,,,,176276
8/2/2005,19:00:00,2.3,,,,,208,,,,,,175112
8/2/2005,20:00:00,1.9,,,,,187,,,,,,176832
8/2/2005,21:00:00,1.9,,,,,187,,,,,,176832
8/2/2005,22:00:00,1.1,,,,,127,,,,,,181832
8/2/2005,23:00:00,0.9,,,,,107,,,,,,183416
9/2/2005,00:00:00,0.8,,,,,99,,,,,,184148
9/2/2005,01:00:00,0.9,,,,,100,,,,,,183976
9/2/2005,02:00:00,0.7,,,,,73,,,,,,186240
9/2/2005,03:00:00,0.8,,,,,,,,,,,208028
9/2/2005,04:00:00,,,,,,83,,,,,,225588
9/2/2005,05:00:00,0.7,,,,,92,,,,,,184712
9/2/2005,06:00:00,0.6,,,,,100,,,,,,184036
9/2/2005,07:00:00,1.0,,,,,149,,,,,,180084
9/2/2005,08:00:00,1.7,,,,,231,,,,,,173408
9/2/2005,09:00:00,2.7,,,,,245,,,,,,172072
9/2/2005,10:00:00,3.3,,,,,203,,,,,,175288
9/2/2005,11:00:00,2.1,,,,,165,,,,,,178592
9/2/2005,12:00:00,2.0,,,,,168,,,,,,178356
9/2/2005,13:00:00,2.0,,,,,151,,,,,,179708
9/2/2005,14:00:00,2.3,,,,,152,,,,,,179536
9/2/2005,15:00:00,2.0,,,,,144,,,,,,180300
9/2/2005,16:00:00,2.1,,,,,148,,,,,,179968
9/2/2005,17:00:00,2.3,,,,,176,,,,,,177640
9/2/2005,18:00:00,3.1,,,,,209,,,,,,174888
9/2/2005,19:00:00,3.9,,,,,240,,,,,,172224
9/2/2005,20:00:00,3.8,,,,,223,,,,,,173628
9/2/2005,21:00:00,2.9,,,,,187,,,,,,176680
9/2/2005,22:00:00,2.2,,,,,157,,,,,,179212
9/2/2005,23:00:00,1.9,,,,,123,,,,,,182000
10/2/2005,00:00:00,2.0,,,,,126,,,,,,181692
10/2/2005,01:00:00,1.8,,,,,106,,,,,,183332
10/2/2005,02:00:00,1.6,,,,,95,,,,,,184300
10/2/2005,03:00:00,1.5,,,,,,,,,,,207888
10/2/2005,04:00:00,1.4,,,,,87,,,,,,184948
10/2/2005,05:00:00,1.5,,,,,88,,,,,,184872
10/2/2005,06:00:00,1.7,,,,,134,,,,,,181096
10/2/2005,07:00:00,1.9,,,,,156,,,,,,179312
10/2/2005,08:00:00,3.3,,,,,247,,,,,,171768
10/2/2005,09:00:00,3.8,,,,,289,,,,,,168332
10/2/2005,10:00:00,4.3,,,,,250,,,,,,171328
10/2/2005,11:00:00,3.7,,,,,232,,,,,,172856
10/2/2005,12:00:00,2.7,,,,,185,,,,,,176816
10/2/2005,13:00:00,2.2,,,,,147,,,,,,179972
10/2/2005,14:00:00,2.4,,,,,128,,,,,,181436
10/2/2005,15:00:00,2.2,,,,,131,,,,,,181244
10/2/2005,16:00:00,2.3,,,,,135,,,,,,180952
10/2/2005,17:00:00,2.6,,,,,149,,,,,,179772
10/2/2005,18:00:00,4.2,,,,,209,,,,,,174668
10/2/2005,19:00:00,6.2,,,,,243,,,,,,171532
10/2/2005,20:00:00,8.4,,,,,276,,,,,,168412
10/2/2005,21:00:00,4.5,,,,,225,,,,,,173296
10/2/2005,22:00:00,2.7,,,,,194,,,,,,176136
10/2/2005,23:00:00,2.4,,,,,164,,,,,,178612
11/2/2005,00:00:00,2.3,,,,,148,,,,,,179904
11/2/2005,01:00:00,2.2,,,,,136,,,,,,180892
11/2/2005,02:00:00,2.0,,,,,116,,,,,,182476
11/2/2005,03:00:00,1.6,,,,,,,,,,,207868
11/2/2005,04:00:00,1.6,,,,,91,,,,,,184612
11/2/2005,05:00:00,1.5,,,,,87,,,,,,184928
11/2/2005,06:00:00,1.7,,,,,123,,,,,,182016
11/2/2005,07:00:00,1.8,,,,,152,,,,,,179708
11/2/2005,08:00:00,3.8,,,,,267,,,,,,170092
11/2/2005,09:00:00,5.9,,,,,296,,,,,,167360
11/2/2005,10:00:00,5.4,,,,,291,,,,,,167860
11/2/2005,11:00:00,4.7,,,,,276,,,,,,169176
11/2/2005,12:00:00,4.3,,,,,250,,,,,,171344
11/2/2005,13:00:00,5.4,,,,,251,,,,,,171012
11/2/2005,14:00:00,5.8,,,,,275,,,,,,169028
11/2/2005,15:00:00,6.1,,,,,312,,,,,,165976
11/2/2005,16:00:00,7.1,,,,,340,,,,,,163592
11/2/2005,17:00:00,6.6,,,,,326,,,,,,164796
11/2/2005,18:00:00,6.5,,,,,284,,,,,,168184
11/2/2005,19:00:00,7.1,,,,,289,,,,,,167648
11/2/2005,20:00:00,4.9,,,,,215,,,,,,174008
11/2/2005,21:00:00,4.0,1521,16.8,1203,476,207,1400,2141,8.5,50.9,0.5664,416.0647545
11/2/2005,22:00:00,4.0,1428,13.0,1085,526,213,1268,2023,8.3,53.3,0.5843,421.497058
11/2/2005,23:00:00,3.6,1463,12.6,1069,530,192,1279,1967,7.1,58.1,0.5885,415.5160367
12/2/2005,00:00:00,4.2,1494,14.2,1124,504,211,1313,1931,5.8,64.3,0.5964,426.7237806
12/2/2005,01:00:00,4.3,1462,12.9,1080,522,229,1274,1889,5.3,66.8,0.5979,428.0243916
12/2/2005,02:00:00,3.6,1326,9.7,967,578,216,1174,1699,5.0,66.6,0.5871,410.5377627
12/2/2005,03:00:00,2.5,1185,5.9,807,685,,1051,1467,5.0,66.3,0.5811,309.691472
12/2/2005,04:00:00,,1154,5.5,788,709,146,1065,1390,5.1,65.9,0.5827,276.7488623
12/2/2005,05:00:00,1.4,1175,6.6,839,670,136,1087,1371,4.1,69.0,0.5735,382.587855
12/2/2005,06:00:00,1.4,1203,7.3,870,641,156,1103,1427,4.6,67.6,0.5778,388.1193629
12/2/2005,07:00:00,1.6,1250,8.8,933,620,176,1144,1489,5.2,65.5,0.5836,403.6775534
12/2/2005,08:00:00,2.3,1321,11.9,1046,562,224,1263,1610,6.0,62.8,0.5929,428.1298856
12/2/2005,09:00:00,2.4,1323,12.0,1049,550,207,1290,1619,7.1,59.3,0.6005,428.6369885
12/2/2005,10:00:00,2.7,1381,11.9,1045,541,221,1307,1706,7.8,58.0,0.6136,439.6537618
12/2/2005,11:00:00,3.4,1480,16.2,1186,498,229,1382,1882,9.0,54.7,0.6271,469.8677484
12/2/2005,12:00:00,3.1,1485,17.6,1229,477,208,1450,1911,10.0,53.1,0.6495,485.58491
12/2/2005,13:00:00,3.6,1522,17.6,1229,470,207,1488,1943,10.8,52.0,0.6738,503.524782
12/2/2005,14:00:00,3.8,1570,17.5,1224,468,216,1448,2020,11.0,51.4,0.6746,504.9275114
12/2/2005,15:00:00,3.3,1507,15.7,1170,488,224,1392,1999,11.0,51.4,0.6725,499.8628186
12/2/2005,16:00:00,3.4,1540,16.7,1202,475,225,1440,2008,10.9,52.0,0.6796,508.1258228
12/2/2005,17:00:00,3.7,1556,17.1,1214,472,227,1435,2026,11.1,52.0,0.6869,516.483674
12/2/2005,18:00:00,4.6,1707,23.0,1378,416,248,1637,2225,11.0,53.6,0.7033,554.7154653
12/2/2005,19:00:00,5.0,1766,24.6,1419,404,251,1659,2317,11.0,55.1,0.7221,576.5895823
12/2/2005,20:00:00,5.7,1846,26.8,1474,389,265,1712,2426,11.4,55.4,0.7471,610.5666732
12/2/2005,21:00:00,5.2,1795,23.2,1382,410,262,1609,2355,11.1,56.9,0.7506,595.4306345
12/2/2005,22:00:00,5.0,1755,22.0,1352,417,241,1587,2375,10.2,60.0,0.7461,578.3768295
12/2/2005,23:00:00,4.5,1738,20.4,1309,424,231,1543,2494,10.1,59.9,0.7379,560.3323431
13/2/2005,00:00:00,4.1,1712,18.0,1239,443,229,1488,2411,9.9,63.2,0.7706,573.0848861
13/2/2005,01:00:00,4.1,1751,18.5,1255,435,221,1541,2226,9.4,73.4,0.8662,641.3780041
13/2/2005,02:00:00,3.1,1574,13.3,1093,497,180,1451,1808,9.4,77.7,0.9203,644.0375017
13/2/2005,03:00:00,2.7,1458,11.3,1024,530,,1413,1571,9.6,78.7,0.9429,510.8708734
13/2/2005,04:00:00,2.8,1515,12.5,1066,508,140,1430,1548,8.9,81.3,0.9277,629.3517677
13/2/2005,05:00:00,2.9,1491,11.5,1031,515,153,1387,1541,8.5,82.9,0.9243,623.4511547
13/2/2005,06:00:00,2.6,1453,10.9,1012,534,150,1348,1441,8.3,84.0,0.9234,623.4578327
13/2/2005,07:00:00,2.6,1443,10.7,1003,542,145,1356,1396,8.1,85.0,0.9221,621.1658852
13/2/2005,08:00:00,2.8,1473,11.9,1047,522,149,1420,1411,8.7,83.7,0.9423,642.4306833
13/2/2005,09:00:00,3.3,1548,13.4,1097,491,155,1477,1497,9.5,82.4,0.9760,671.969292
13/2/2005,10:00:00,3.2,1586,13.0,1084,495,158,1473,1619,11.0,78.2,1.0220,707.0254147
13/2/2005,11:00:00,3.3,1488,11.2,1023,533,188,1456,1590,14.1,67.9,1.0859,773.5374796
13/2/2005,12:00:00,1.5,1220,5.5,787,675,154,1310,1163,16.3,56.6,1.0422,726.4316178
